SnapshotDate,LoanID,PoolID,DPD_Days,DPD_Bucket,DPD_Bucket_Prior,CurrentBalance,AmountOverdue,EMIsOverdue,LastPaymentDate,LastPaymentAmount,CureFlag,RollFlag,RepossessionFlag,WriteOffFlag,RBI_SMA_Class,ConsecutiveMonthsDelinquent,TransitionType
2024-10-30,ZAAUTO2024-1-00227,ZAAUTO2024-1,25,1-29 DPD,Current,554335.75,33965.67,1,2024-10-29,300.43,False,Worse,False,False,SMA-0,1,Roll
2023-12-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,1110621.27,0,0,2023-12-18,18262.57,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,1129000.0,0,0,2023-12-31,19091.62,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,1089898.68,0,0,2024-02-14,20859.0,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,1083378.97,0,0,2024-02-29,18815.69,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,1077334.13,0,0,2024-03-29,18696.51,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,1009475.69,0,0,2024-04-29,20142.45,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,1061662.9,0,0,2024-04-26,20103.59,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,1008546.56,0,0,2024-06-29,19153.8,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,976350.21,0,0,2024-07-07,19391.69,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,951420.97,0,0,2024-08-11,18959.44,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,0,Current,Current,983106.3,0,0,2024-09-25,18249.72,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00228,ZAAUTO2024-1,65,60-89 DPD,Current,925618.63,39920.28,2,2024-09-29,7106.72,False,Worse,False,False,SMA-2,1,Roll
2023-12-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2396900.0,0,0,2023-12-04,83241.54,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2396900.0,0,0,2024-01-17,81831.57,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2396900.0,0,0,2024-01-25,78739.77,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2396900.0,0,0,2024-03-15,76583.72,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2396900.0,0,0,2024-03-29,79405.95,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2396900.0,0,0,2024-05-25,83844.85,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2396900.0,0,0,2024-05-26,77236.05,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2396900.0,0,0,2024-06-20,78983.55,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2331898.44,0,0,2024-07-18,77986.1,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2396900.0,0,0,2024-08-28,83412.05,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2324736.47,0,0,2024-08-28,78586.86,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00229,ZAAUTO2024-1,0,Current,Current,2330641.66,0,0,2024-09-25,77750.43,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,0,Current,Current,984579.12,0,0,2023-12-07,17446.93,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,0,Current,Current,940301.78,0,0,2024-01-01,16620.63,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00230,ZAAUTO2024-1,0,Current,Current,931270.52,0,0,2024-02-20,16496.51,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,0,Current,Current,942255.48,0,0,2024-02-29,16083.26,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,0,Current,Current,908059.47,0,0,2024-04-21,17316.1,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,0,Current,Current,930429.75,0,0,2024-05-30,16891.52,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,7,1-29 DPD,Current,865438.96,17841.09,1,2024-05-24,5756.23,False,Worse,False,False,SMA-0,1,Roll
2024-06-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,11,1-29 DPD,1-29 DPD,844711.0,17841.09,1,2024-06-01,6363.43,False,Same,False,False,SMA-0,2,Static
2024-07-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,3,1-29 DPD,1-29 DPD,846096.21,17841.09,1,2024-06-25,9455.88,False,Same,False,False,SMA-0,3,Static
2024-08-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,0,Current,1-29 DPD,831345.84,0,0,2024-08-30,18540.14,True,Better,False,False,Standard,0,Cure
2024-09-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,0,Current,Current,812798.12,0,0,2024-09-03,17621.11,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00230,ZAAUTO2024-1,0,Current,Current,800252.08,0,0,2024-10-05,18557.34,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1865600.0,0,0,2023-12-13,34321.12,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1865600.0,0,0,2023-12-31,30590.03,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1852438.88,0,0,2024-02-14,34431.61,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1837775.49,0,0,2024-03-21,30265.02,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1861927.97,0,0,2024-04-30,31151.81,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1865600.0,0,0,2024-05-27,30233.69,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1849572.28,0,0,2024-05-03,32834.22,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1760584.2,0,0,2024-05-29,33303.05,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1722593.68,0,0,2024-07-05,31417.7,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1713307.09,0,0,2024-07-31,31307.75,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1740702.84,0,0,2024-09-10,32173.3,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00231,ZAAUTO2024-1,0,Current,Current,1717779.73,0,0,2024-10-17,34265.45,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,270203.42,0,0,2023-12-07,9066.05,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,279700.0,0,0,2024-01-08,8898.25,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,265852.09,0,0,2024-01-24,9093.72,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,275227.36,0,0,2024-03-18,8440.63,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,257104.86,0,0,2024-04-30,8193.83,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,256415.88,0,0,2024-05-18,7942.27,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,251407.73,0,0,2024-05-24,9139.67,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,258117.48,0,0,2024-05-29,9153.58,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,248447.56,0,0,2024-07-28,8790.77,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,244884.94,0,0,2024-08-05,7992.92,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,241622.33,0,0,2024-09-14,8297.43,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00232,ZAAUTO2024-1,0,Current,Current,226810.13,0,0,2024-10-29,9076.38,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,0,Current,Current,1553600.0,0,0,2023-12-19,34210.11,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,0,Current,Current,1553600.0,0,0,2024-01-04,34026.64,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00233,ZAAUTO2024-1,0,Current,Current,1533575.14,0,0,2024-01-31,33047.84,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,0,Current,Current,1504938.49,0,0,2024-03-24,34145.27,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,0,Current,Current,1506096.31,0,0,2024-04-18,33135.61,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,0,Current,Current,1532777.76,0,0,2024-05-09,34042.62,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,0,Current,Current,1521121.71,0,0,2024-05-10,34343.66,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,0,Current,Current,1427077.81,0,0,2024-06-07,32444.7,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,22,1-29 DPD,Current,1428579.93,33193.17,1,2024-07-27,1293.64,False,Worse,False,False,SMA-0,1,Roll
2024-08-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,27,1-29 DPD,1-29 DPD,1441808.73,33193.17,1,2024-08-21,14517.84,False,Same,False,False,SMA-0,2,Static
2024-09-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,0,Current,1-29 DPD,1351397.11,0,0,2024-09-02,30095.46,True,Better,False,False,Standard,0,Cure
2024-10-30,ZAAUTO2024-1-00233,ZAAUTO2024-1,79,60-89 DPD,Current,1340286.86,66386.34,2,2024-09-28,8150.61,False,Worse,False,False,SMA-2,1,Roll
2023-12-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,477129.57,0,0,2023-12-19,13492.99,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,442639.24,0,0,2024-01-29,13567.53,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,451214.34,0,0,2024-02-15,13309.32,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,430314.49,0,0,2024-03-15,12647.33,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,426330.05,0,0,2024-04-18,13528.8,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,417250.7,0,0,2024-05-11,12137.16,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,405545.2,0,0,2024-05-19,12589.55,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,390883.25,0,0,2024-06-04,12483.28,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,370088.31,0,0,2024-07-18,12385.34,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,362501.06,0,0,2024-08-02,12560.64,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,356993.85,0,0,2024-09-07,12729.69,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00234,ZAAUTO2024-1,0,Current,Current,350133.01,0,0,2024-10-02,13693.4,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,Current,561769.09,0,0,2023-11-28,23002.4,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,Current,564722.0,0,0,2024-01-13,21384.36,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,Current,552652.8,0,0,2024-02-12,21832.0,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,Current,520115.93,0,0,2024-03-23,22880.98,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,21,1-29 DPD,Current,504596.68,23406.35,1,2024-04-22,6561.93,False,Worse,False,False,SMA-0,1,Roll
2024-05-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,1-29 DPD,496758.29,0,0,2024-05-06,23376.99,True,Better,False,False,Standard,0,Cure
2024-05-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,Current,504051.41,0,0,2024-05-10,23527.9,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,Current,481454.55,0,0,2024-06-30,21623.08,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,Current,463246.08,0,0,2024-07-09,23340.4,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,Current,438228.44,0,0,2024-08-08,22141.03,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,Current,437000.25,0,0,2024-09-19,23706.11,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00235,ZAAUTO2024-1,0,Current,Current,423179.37,0,0,2024-10-01,23149.73,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,1138972.4,0,0,2023-11-28,38904.2,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,1070595.66,0,0,2024-01-13,44293.63,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,1040300.66,0,0,2024-02-27,39261.98,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,994955.02,0,0,2024-03-11,43864.41,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,1023293.36,0,0,2024-03-28,39481.32,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,994266.96,0,0,2024-05-22,39044.56,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,922329.02,0,0,2024-05-27,44397.73,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,892559.34,0,0,2024-06-21,43322.33,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,873679.12,0,0,2024-07-20,41150.94,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,857231.46,0,0,2024-08-18,43841.22,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,807535.91,0,0,2024-09-25,39392.99,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00236,ZAAUTO2024-1,0,Current,Current,810628.98,0,0,2024-10-03,38791.53,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,867600.0,0,0,2023-12-15,17321.62,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,867391.42,0,0,2024-01-22,16182.65,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,867600.0,0,0,2024-02-03,17347.76,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,867600.0,0,0,2024-03-03,16896.16,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,856657.88,0,0,2024-04-08,16617.94,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,856149.93,0,0,2024-05-29,15935.08,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,835341.48,0,0,2024-05-15,16312.7,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,806841.14,0,0,2024-06-30,16931.07,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,817679.02,0,0,2024-07-26,17020.74,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,770160.43,0,0,2024-08-18,15480.6,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,766727.14,0,0,2024-09-25,16237.03,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00237,ZAAUTO2024-1,0,Current,Current,773227.6,0,0,2024-10-03,15753.37,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,Current,718094.46,0,0,2023-12-05,16053.32,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,Current,670101.3,0,0,2024-01-10,14461.07,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,Current,682251.82,0,0,2024-01-30,14184.65,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,Current,676984.28,0,0,2024-03-05,15154.11,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,Current,636600.98,0,0,2024-04-03,14767.6,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,Current,651313.33,0,0,2024-05-02,15341.95,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,25,1-29 DPD,Current,631724.4,15730.34,1,2024-05-09,7967.43,False,Worse,False,False,SMA-0,1,Roll
2024-06-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,1-29 DPD,641473.16,0,0,2024-06-23,16010.72,True,Better,False,False,Standard,0,Cure
2024-07-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,Current,629200.1,0,0,2024-06-26,15949.65,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,Current,611853.46,0,0,2024-08-25,14512.15,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,Current,577155.28,0,0,2024-09-14,14623.58,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00238,ZAAUTO2024-1,0,Current,Current,584373.66,0,0,2024-10-01,15183.45,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,323465.63,0,0,2023-12-12,8362.36,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,312791.75,0,0,2024-01-10,8284.48,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,308364.86,0,0,2024-02-21,8362.83,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,303543.68,0,0,2024-03-05,8219.95,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,299741.1,0,0,2024-04-24,8058.71,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,296188.99,0,0,2024-04-29,8459.99,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,294068.84,0,0,2024-05-01,8799.24,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,288501.41,0,0,2024-05-28,8641.48,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,279407.47,0,0,2024-07-10,8383.29,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,276702.53,0,0,2024-08-24,8395.28,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,288335.29,0,0,2024-09-25,8337.22,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00239,ZAAUTO2024-1,0,Current,Current,276471.09,0,0,2024-10-11,8448.71,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,Current,1341487.24,0,0,2023-12-15,39529.05,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,Current,1274686.74,0,0,2023-12-31,36700.31,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,Current,1333707.06,0,0,2024-02-11,39839.72,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,Current,1295558.31,0,0,2024-03-13,38391.21,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,Current,1206929.54,0,0,2024-04-05,40801.5,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,Current,1239452.93,0,0,2024-05-13,35459.34,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,Current,1175722.53,0,0,2024-05-04,39310.31,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,Current,1158625.97,0,0,2024-06-01,38967.03,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,Current,1193269.67,0,0,2024-07-10,36003.17,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,8,1-29 DPD,Current,1092258.76,39366.13,1,2024-08-10,5221.31,False,Worse,False,False,SMA-0,1,Roll
2024-09-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,1-29 DPD,1116522.88,0,0,2024-09-01,38901.1,True,Better,False,False,Standard,0,Cure
2024-10-30,ZAAUTO2024-1-00240,ZAAUTO2024-1,0,Current,Current,1094901.76,0,0,2024-10-09,38626.78,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00241,ZAAUTO2024-1,0,Current,Current,333888.99,0,0,2023-12-25,14822.68,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00241,ZAAUTO2024-1,0,Current,Current,327932.76,0,0,2024-01-08,13597.12,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00241,ZAAUTO2024-1,0,Current,Current,322395.31,0,0,2024-01-26,14236.61,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00241,ZAAUTO2024-1,0,Current,Current,302569.63,0,0,2024-03-10,14420.59,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00241,ZAAUTO2024-1,0,Current,Current,296725.38,0,0,2024-04-21,14808.1,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00241,ZAAUTO2024-1,0,Current,Current,280902.29,0,0,2024-05-08,14674.05,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00241,ZAAUTO2024-1,0,Current,Current,276346.59,0,0,2024-05-29,15090.91,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00241,ZAAUTO2024-1,0,Current,Current,264198.99,0,0,2024-05-30,15623.55,False,Same,False,False,Standard,0,Static
